listing_id,date
2604394,2017-05-23
2604394,2017-05-28
2604394,2017-06-13
2604394,2017-06-18
2604394,2017-06-21
2604394,2017-06-25
2604394,2017-06-28
2604394,2017-07-04
2604394,2017-07-09
2604394,2017-07-16
2604394,2017-07-24
2604394,2017-07-30
2604394,2017-08-08
2604394,2017-08-14
2604394,2017-09-03
2604394,2017-09-17
2604394,2017-09-21
2604394,2017-10-16
2604394,2017-10-28
2604394,2017-12-01
2604394,2017-12-06
2604394,2017-12-31
2604394,2018-01-03
2604394,2018-01-09
2604394,2018-01-14
2604394,2018-01-20
2604394,2018-02-19
2604394,2018-02-25
2604394,2018-03-04
2604394,2018-03-20
2604394,2018-03-28
2604394,2018-04-24
2604394,2018-05-11
2604394,2018-05-21
2604394,2018-05-26
2604394,2018-05-29
2604394,2018-06-04
2604394,2018-06-09
2604394,2018-06-13
2604394,2018-06-19
2604394,2018-07-12
2604394,2018-08-02
2604394,2018-08-13
2604394,2018-08-25
2604394,2018-09-02
2604394,2018-09-18
2604394,2018-09-21
2604394,2018-09-28
2604394,2018-10-07
2604394,2018-10-18
2604394,2018-11-21
2604394,2018-11-26
2604394,2018-12-03
2604394,2018-12-08
2604394,2018-12-18
2604394,2019-01-26
2604394,2019-02-06
2604394,2019-02-11
2604394,2019-02-26
2604394,2019-03-10
2604394,2019-03-18
2604394,2019-03-27
2604394,2019-03-31
2604394,2019-04-14
2604394,2019-04-28
2604394,2019-05-05
2604394,2019-05-11
2604394,2019-05-20
2604394,2019-05-29
2604394,2019-06-04
2604394,2019-06-09
2604394,2019-06-26
2604394,2019-06-28
2604394,2019-08-07
2604394,2019-08-18
2604394,2019-09-03
2604394,2019-09-24
2604394,2019-10-29
2604394,2020-02-13
2607276,2014-05-05
2607276,2015-05-26
2607276,2015-07-13
2607276,2015-07-23
2607276,2016-08-04
2607276,2017-01-29
2607276,2017-04-15
2607276,2017-05-28
2607276,2017-07-06
2607276,2017-07-16
2607276,2017-10-03
2607276,2017-10-07
2607276,2018-05-12
2607276,2018-07-14
2607276,2019-04-21
2607276,2019-07-29
2607276,2019-08-04
2607276,2020-02-09
2607452,2015-09-08
2607452,2015-09-29
2607452,2015-11-23
2607452,2016-01-03
2607452,2017-05-18
2607452,2017-09-15
2607452,2018-02-15
2607452,2018-03-19
2607452,2018-03-27
2607452,2018-03-27
2607452,2018-04-09
2607452,2018-04-29
2607452,2018-05-04
2607452,2018-05-08
2607452,2018-05-13
2607452,2018-05-20
2607452,2018-06-11
2607452,2018-06-18
2607452,2018-08-09
2607452,2018-08-15
2607452,2018-08-20
2607452,2018-09-03
2607452,2018-11-22
2607452,2019-06-21
2607452,2019-08-18
2607452,2019-09-10
2610104,2014-05-05
2610104,2014-05-26
2610104,2014-06-02
2610104,2014-06-09
2610104,2014-06-14
2610104,2014-06-18
2610104,2014-08-19
2610104,2014-08-26
2610104,2014-12-13
2610104,2015-02-16
2610104,2015-04-27
2610104,2015-05-02
2610104,2015-05-05
2610104,2015-05-17
2610104,2015-05-31
2610104,2015-06-03
2610104,2015-06-18
2610104,2015-07-08
2610104,2015-08-21
2610104,2016-01-02
2610104,2016-05-29
2610104,2016-07-09
2610104,2016-08-22
2610104,2016-09-19
2610104,2016-12-07
2610104,2017-01-01
2610104,2017-04-02
2610104,2017-04-18
2610104,2018-05-16
2610104,2018-08-31
2610104,2018-10-07
2610104,2019-01-27
2610104,2019-06-07
2610104,2019-06-13
2610104,2019-06-20
2610104,2019-08-11
2610104,2019-12-09
2610104,2020-01-03
2616487,2016-05-16
2616487,2016-07-11
2616487,2018-07-06
2616487,2018-07-29
2616487,2018-08-06
2616487,2018-09-17
2616487,2019-08-04
2616487,2019-08-08
2616487,2020-07-18
2616719,2014-05-19
2616719,2014-08-11
2616719,2014-08-22
2616719,2015-05-24
2616719,2017-04-09
2616719,2017-05-14
2616719,2017-05-28
2616719,2017-08-01
2616719,2017-08-19
2616719,2017-11-25
2616719,2018-05-15
2616719,2018-05-27
2616719,2018-06-14
2616719,2018-06-20
2616719,2018-08-13
2616719,2019-05-26
2616719,2019-06-23
2617133,2014-08-28
2617133,2017-08-19
2617133,2017-08-27
2617133,2017-09-02
2617133,2018-07-09
2617133,2019-05-13
2617133,2019-07-04
2617133,2019-08-10
2618502,2014-08-26
2618502,2015-01-02
2618502,2015-01-04
2618502,2015-01-10
2618502,2015-05-04
2618502,2015-07-16
2618502,2015-08-17
2618502,2015-08-24
2618502,2015-09-01
2618502,2015-10-17
2618502,2015-11-25
2618502,2015-12-01
2618502,2016-03-17
2618502,2016-03-24
2618502,2016-04-13
2618502,2016-05-07
2618502,2016-05-17
2618502,2016-05-29
2618502,2016-06-04
2618502,2016-07-12
2618502,2016-08-10
2618502,2018-01-01
2618502,2018-05-14
2618502,2018-09-16
2618502,2018-09-30
2618502,2019-03-13
2618502,2019-04-14
2618502,2019-08-08
2618502,2020-08-31
2622531,2014-04-21
2622531,2014-06-07
2622531,2014-06-23
2622531,2014-07-21
2622531,2014-08-08
2622531,2014-08-25
2622531,2014-09-29
2622531,2014-10-20
2622531,2014-11-19
2622531,2014-12-02
2622531,2014-12-08
2622531,2015-04-06
2622531,2015-06-04
2622531,2015-06-08
2622531,2015-06-16
2622531,2015-06-23
2622531,2015-12-19
2622531,2015-12-25
2622531,2016-06-07
2622531,2016-06-25
2622531,2016-07-29
2622531,2016-09-07
2622531,2016-10-17
2622531,2017-01-01
2622531,2017-01-14
2622531,2018-01-06
2622531,2018-02-01
2622531,2019-02-08
2622531,2019-06-16
2622531,2019-08-21
2624948,2014-08-28
2624948,2014-09-07
2624948,2014-11-05
2624948,2014-12-23
2624948,2015-01-01
2624948,2015-04-07
2624948,2015-05-17
2624948,2015-07-21
2624948,2015-08-02
2624948,2015-08-22
2624948,2015-08-26
2624948,2015-08-30
2624948,2015-09-06
2624948,2016-04-07
2624948,2016-05-21
2624948,2016-05-30
2624948,2016-06-06
2624948,2017-03-26
2624948,2017-06-24
2624948,2017-09-25
2624948,2018-03-25
2624948,2018-03-26
2624948,2018-03-30
2624948,2018-04-22
2624948,2018-05-13
2624948,2018-07-17
2624948,2018-08-24
2624948,2019-07-25
2624948,2019-08-19
2626050,2017-09-10
2626050,2017-11-05
2626050,2018-07-04
2626050,2018-07-08
2626050,2018-08-04
2626050,2019-07-16
2626050,2019-09-16
2626050,2019-10-05
2626778,2015-05-03
2626778,2015-05-12
2626778,2015-08-02
2626778,2015-08-10
2626778,2015-09-13
2626778,2015-11-29
2626778,2015-12-07
2626778,2016-05-09
2626778,2016-05-30
2626778,2016-06-05
2626778,2016-06-14
2626778,2017-08-20
2626778,2017-08-23
2626778,2017-11-29
2626778,2018-01-04
2626778,2018-06-17
2626778,2018-08-15
2635073,2015-09-14
2635073,2015-09-29
2635073,2015-10-05
2635073,2015-10-26
2635073,2016-08-04
2635073,2016-09-25
2635073,2017-06-05
2635073,2017-08-24
2635073,2017-09-18
2635073,2018-02-25
2635073,2018-06-10
2635073,2018-06-29
2635073,2018-08-03
2635073,2018-08-21
2635073,2018-09-15
2635073,2018-12-11
2635073,2019-01-03
2635073,2019-02-16
2635073,2019-02-24
2635073,2019-03-02
2635073,2019-03-10
2635073,2019-03-19
2638161,2014-06-15
2638161,2014-06-24
2638161,2014-07-01
2638161,2014-10-16
2638161,2015-08-02
2638161,2017-07-29
2638161,2018-07-22
2638161,2019-07-27
2639253,2015-04-12
2639253,2015-06-30
2639253,2015-07-05
2639253,2015-07-11
2639253,2016-07-10
2639253,2016-07-25
2639253,2016-08-04
2639253,2017-01-03
2639253,2017-07-06
2639253,2017-07-14
2639253,2017-07-21
2639253,2017-07-29
2639253,2017-08-06
2639253,2018-07-22
2639253,2018-07-31
2639253,2018-08-07
2639253,2018-12-30
2639253,2019-07-08
2639253,2019-07-16
2639253,2019-07-30
2639253,2019-08-10
2639253,2020-07-16
2639253,2020-07-26
2640839,2014-10-27
2640839,2019-06-28
2640839,2019-07-06
2640839,2019-08-12
2641476,2014-05-04
2641476,2016-01-12
2641476,2016-01-21
2641476,2016-08-29
2641476,2017-06-14
2641476,2018-11-10
2641476,2020-07-24
2642090,2015-03-01
2642090,2015-04-02
2642090,2015-08-10
2642090,2015-09-04
2642090,2015-09-07
2642090,2015-09-26
2642090,2015-09-28
2642090,2017-12-31
2642090,2018-01-04
2642090,2018-02-25
2642090,2018-03-13
2642090,2018-03-19
2642090,2018-04-01
2642090,2018-04-08
2642090,2018-04-13
2642090,2018-04-17
2642090,2018-05-29
2642090,2018-06-03
2642090,2018-06-06
2642090,2018-06-11
2642090,2019-02-13
2642090,2019-03-03
2642090,2019-03-07
2642090,2019-03-11
2642090,2019-03-24
2642090,2019-04-15
2642090,2019-04-22
2642090,2019-04-29
2642090,2019-05-15
2642090,2019-05-22
2642090,2019-11-19
2642090,2019-11-25
2642090,2020-01-25
2658852,2014-06-09
2658852,2014-12-17
2658852,2015-01-02
2658852,2015-01-29
2658852,2015-02-23
2658852,2015-03-12
2658852,2015-03-27
2658852,2015-04-20
2658852,2015-04-28
2658852,2015-05-09
2658852,2015-05-19
2658852,2015-08-18
2658852,2015-08-25
2658852,2015-10-22
2658852,2015-11-13
2658852,2015-12-01
2658852,2015-12-14
2658852,2016-06-21
2658852,2016-06-24
2658852,2016-07-08
2658852,2016-09-11
2658852,2016-10-09
2658852,2016-10-22
2658852,2016-12-05
2658852,2016-12-12
2658852,2017-02-12
2658852,2017-05-07
2658852,2017-05-22
2658852,2017-06-04
2658852,2017-06-18
2658852,2017-06-26
2658852,2017-08-01
2658852,2017-08-16
2658852,2017-08-27
2658852,2017-09-10
2658852,2017-09-25
2658852,2017-10-15
2658852,2017-10-24
2658852,2017-12-06
2658852,2018-03-21
2658852,2018-04-30
2658852,2018-05-11
2658852,2018-06-04
2658852,2018-06-05
2658852,2018-07-25
2662023,2014-05-13
2662023,2015-05-25
2662023,2015-06-01
2662023,2016-06-05
2662023,2016-07-16
2662023,2016-08-01
2662023,2016-08-23
2662023,2017-06-25
2662023,2017-07-02
2662023,2017-07-22
2662023,2017-08-10
2662023,2017-09-19
2662023,2018-05-03
2662023,2018-05-15
2662023,2018-07-14
2662023,2018-07-29
2662023,2018-08-07
2662023,2018-08-21
2662023,2018-12-17
2662023,2019-05-13
2662023,2019-06-02
2662023,2019-08-22
2667266,2015-08-30
2667266,2017-07-17
2667266,2020-03-06
2667266,2020-03-12
2668851,2015-08-25
2668851,2015-09-10
2668851,2015-09-21
2668851,2016-04-16
2668851,2016-09-11
2668851,2016-09-14
2668851,2017-04-01
2668851,2017-04-15
2668851,2017-04-29
2668851,2017-08-19
2668851,2017-08-24
2668851,2017-09-07
2668851,2018-04-30
2668851,2018-05-15
2668851,2018-05-23
2668851,2018-05-27
2668851,2018-07-30
2668851,2018-08-05
2668851,2018-08-15
2668851,2018-09-12
2668851,2019-01-02
2668851,2019-04-25
2668851,2019-05-01
2668851,2019-05-05
2668851,2019-05-12
2668851,2019-05-24
2668851,2019-05-29
2668851,2019-06-02
2668851,2019-06-10
2668851,2019-07-31
2668851,2019-08-11
2668851,2019-08-22
2668851,2019-08-31
2668851,2019-09-27
2668851,2019-10-01
2668851,2019-10-08
2668851,2019-12-23
2676941,2014-05-31
2676941,2014-06-15
2676941,2014-06-19
2676941,2014-06-26
2676941,2014-07-05
2676941,2014-07-22
2676941,2014-09-28
2676941,2014-09-29
2676941,2014-10-25
2676941,2014-12-01
2676941,2014-12-11
2676941,2015-01-02
2676941,2015-01-31
2676941,2015-02-09
2676941,2015-02-16
2676941,2015-03-05
2676941,2015-04-02
2676941,2015-04-19
2676941,2015-05-03
2676941,2015-05-26
2676941,2015-06-08
2676941,2015-07-08
2676941,2015-07-11
2676941,2015-08-03
2676941,2015-08-11
2676941,2015-08-28
2676941,2015-09-10
2676941,2015-09-29
2676941,2015-10-10
2676941,2015-10-22
2676941,2015-11-23
2676941,2015-12-10
2676941,2015-12-31
2676941,2016-01-28
2676941,2016-03-31
2676941,2016-04-08
2676941,2016-05-06
2676941,2016-05-10
2676941,2016-05-24
2676941,2016-06-14
2676941,2016-06-17
2676941,2016-07-14
2676941,2016-08-19
2676941,2016-08-23
2676941,2016-08-29
2676941,2016-10-11
2676941,2017-01-02
2676941,2017-01-16
2676941,2017-01-28
2676941,2017-02-14
2676941,2017-02-19
2676941,2017-03-20
2676941,2017-04-09
2676941,2017-04-18
2676941,2017-05-02
2676941,2017-05-08
2676941,2017-05-29
2676941,2017-06-21
2676941,2017-07-19
2676941,2017-07-27
2676941,2017-08-11
2676941,2017-08-13
2676941,2017-08-21
2676941,2017-08-27
2676941,2017-09-01
2676941,2017-09-10
2676941,2017-09-15
2676941,2017-10-08
2676941,2017-10-18
2676941,2017-10-23
2676941,2017-11-06
2676941,2018-01-01
2676941,2018-06-23
2676941,2018-08-24
2676941,2018-08-27
2676941,2019-03-01
2676941,2019-05-18
2676941,2019-06-18
2676941,2019-06-21
2676941,2019-07-03
2676941,2019-08-17
2676941,2019-08-27
2676941,2019-10-28
2676941,2020-01-01
2678037,2014-05-12
2678037,2014-07-29
2678037,2014-08-26
2678037,2015-03-17
2678037,2015-04-11
2678037,2015-04-29
2678037,2015-05-04
2678037,2015-08-08
2678037,2015-09-21
2678037,2015-10-25
2678037,2015-11-01
2678037,2015-11-10
2678037,2015-12-14
2678037,2016-05-02
2678037,2016-05-05
2678037,2016-05-08
2678037,2016-05-15
2678037,2016-05-20
2678037,2016-05-27
2678037,2016-05-30
2678037,2016-06-04
2678037,2016-08-12
2678037,2016-08-19
2678037,2016-09-16
2678037,2016-10-12
2678037,2018-04-13
2678037,2018-04-17
2678037,2018-04-21
2678037,2018-05-04
2678037,2018-05-26
2678037,2018-05-30
2678037,2018-06-03
2678037,2018-06-05
2678037,2018-09-03
2678037,2018-10-18
2678037,2018-11-23
2678037,2019-04-06
2678037,2019-08-16
2687692,2014-06-03
2687692,2014-06-11
2687692,2014-06-19
2687692,2014-06-30
2687692,2014-07-06
2687692,2014-07-23
2687692,2014-08-04
2687692,2014-08-09
2687692,2014-08-27
2687692,2014-09-14
2687692,2014-09-22
2687692,2014-09-28
2687692,2015-01-02
2687692,2015-04-19
2687692,2015-08-24
2687692,2015-08-27
2687692,2015-12-23
2687692,2016-04-01
2687692,2016-05-31
2687692,2016-10-03
2687692,2016-10-07
2687692,2016-10-09
2687692,2016-10-23
2687692,2016-10-26
2687692,2016-11-01
2687692,2016-11-13
2687692,2017-01-01
2687692,2017-12-02
2687692,2017-12-06
2687692,2017-12-10
2687692,2018-01-01
2687692,2018-02-06
2687692,2018-02-18
2687692,2018-02-25
2687692,2018-02-28
2687692,2018-03-07
2687692,2018-03-11
2687692,2018-03-22
2687692,2018-03-25
2687692,2018-04-10
2687692,2018-04-30
2687692,2018-05-04
2687692,2018-05-17
2687692,2018-05-18
2687692,2018-05-22
2687692,2018-05-26
2687692,2019-02-03
2687692,2019-03-31
2687692,2019-12-01
2687692,2020-08-24
2688924,2016-12-30
2688924,2017-05-02
2688924,2017-05-07
2688924,2017-05-21
2688924,2017-06-05
2688924,2017-08-13
2688924,2017-08-20
2688924,2017-09-17
2688924,2017-10-18
2688924,2017-10-30
2688924,2018-05-15
2688924,2018-05-27
2688924,2018-06-03
2688924,2018-07-07
2692983,2016-08-12
2692983,2016-08-15
2692983,2017-08-08
2692983,2017-08-27
2692983,2019-07-29
2692983,2020-07-24
2692983,2020-08-07
2693890,2014-04-27
2693890,2014-05-25
2693890,2014-05-27
2693890,2014-06-03
2693890,2014-06-19
2693890,2014-07-29
2693890,2014-08-01
2693890,2014-08-12
2693890,2014-08-16
2693890,2014-08-25
2693890,2014-09-15
2693890,2014-11-24
2693890,2014-12-08
2693890,2015-01-03
2693890,2015-03-30
2693890,2015-04-06
2693890,2015-04-21
2693890,2015-05-04
2693890,2015-05-10
2693890,2015-05-19
2693890,2015-06-01
2693890,2015-08-10
2693890,2015-08-26
2693890,2015-08-30
2693890,2015-09-06
2693890,2015-12-06
2693890,2016-05-23
2693890,2016-05-30
2693890,2016-06-06
2693890,2016-06-19
2693890,2016-07-08
2693890,2016-08-12
2693890,2016-08-18
2693890,2016-09-12
2693890,2016-11-27
2693890,2017-02-05
2693890,2017-02-12
2693890,2017-02-16
2693890,2017-02-26
2693890,2017-03-05
2693890,2017-04-30
2693890,2017-05-28
2693890,2019-09-08
2693890,2019-09-21
2693890,2019-09-22
2693890,2019-09-29
2693890,2019-11-04
2693890,2019-11-25
2693890,2020-01-01
2693890,2020-08-11
2693890,2020-10-11
2713104,2014-06-28
2713104,2014-07-27
2713104,2014-08-06
2713104,2014-08-08
2713104,2014-08-12
2713104,2014-08-17
2713104,2014-08-22
2713104,2014-08-26
2713104,2015-04-05
2713104,2015-04-11
2713104,2015-04-26
2713104,2015-04-29
2713104,2015-05-04
2713104,2015-05-11
2713104,2015-05-17
2713104,2015-05-20
2713104,2015-05-25
2713104,2015-05-28
2713104,2015-06-01
2713104,2015-06-06
2713104,2015-06-10
2713104,2015-06-14
2713104,2015-07-16
2713104,2015-07-21
2713104,2015-09-15
2713104,2015-11-01
2713104,2016-04-18
2713104,2016-05-23
2713104,2016-05-30
2713104,2016-07-18
2713104,2016-07-26
2713104,2017-04-16
2713104,2017-05-01
2713104,2017-08-07
2713104,2017-08-12
2713104,2017-09-26
2713104,2017-10-01
2713104,2017-10-05
2713104,2017-10-09
2713104,2018-04-13
2713104,2018-04-28
2713104,2018-05-04
2713104,2018-05-12
2713104,2018-05-22
2713104,2018-05-27
2713104,2018-09-16
2713104,2018-09-25
2713104,2018-10-07
2713104,2018-10-24
2713104,2018-10-28
2715130,2015-09-29
2715130,2015-10-22
2715130,2016-06-13
2715130,2016-07-11
2715130,2016-08-17
2715130,2016-08-21
2715130,2016-09-13
2715130,2016-09-20
2715130,2016-10-12
2715130,2017-05-26
2715130,2017-05-30
2715130,2017-06-18
2715130,2017-06-29
2715130,2017-08-22
2715130,2017-09-02
2715130,2017-09-17
2715130,2017-12-26
2715130,2018-01-12
2715130,2018-03-18
2715130,2018-05-15
2715130,2018-05-21
2715130,2018-08-21
2715130,2018-08-29
2715130,2018-09-15
2715130,2018-10-02
2715130,2018-11-06
2715130,2019-05-05
2715130,2019-05-25
2715130,2019-08-07
2715130,2019-09-21
2718769,2016-09-19
2718769,2016-09-25
2718769,2017-12-23
2718769,2018-06-10
2718769,2018-06-24
2718769,2019-03-26
2718769,2019-06-10
2722006,2014-06-10
2722006,2014-06-30
2722006,2014-07-18
2722006,2014-07-28
2722006,2014-08-10
2722006,2014-08-18
2722006,2014-09-07
2722006,2014-09-21
2722006,2014-10-05
2722006,2014-10-19
2722006,2014-11-16
2722006,2014-12-07
2722006,2015-01-18
2722006,2015-02-08
2722006,2015-03-15
2722006,2015-03-29
2722006,2015-04-26
2722006,2015-05-10
2722006,2015-05-24
2722006,2015-07-11
2722006,2015-07-18
2722006,2015-08-20
2722006,2015-09-21
2722006,2015-11-29
2722006,2016-02-22
2722006,2016-03-30
2722006,2016-04-17
2722006,2016-05-16
2722006,2016-05-30
2722006,2016-06-12
2722006,2016-08-07
2722006,2016-08-15
2722006,2016-09-11
2722006,2017-05-28
2722006,2017-06-19
2722006,2017-07-07
2722006,2017-07-16
2722006,2017-07-30
2722006,2017-08-20
2722006,2017-09-29
2722006,2018-04-29
2722006,2018-05-13
2722006,2018-05-27
2722006,2018-06-11
2722006,2018-06-25
2722006,2018-07-24
2722006,2018-08-27
2722006,2019-04-14
2722006,2019-05-12
2722006,2019-07-08
2722006,2019-07-12
2722006,2019-07-24
2722006,2019-07-28
2722006,2019-08-25
2722006,2019-09-29
2722006,2020-08-04
2724027,2014-07-07
2724027,2014-12-21
2724027,2015-01-02
2724027,2015-01-05
2724027,2015-04-19
2724027,2015-05-03
2724027,2015-05-26
2724027,2015-06-01
2724027,2015-06-14
2724027,2015-06-21
2724027,2015-06-28
2724027,2015-07-08
2724027,2015-07-11
2724027,2015-07-14
2724027,2015-07-22
2724027,2015-07-26
2724027,2015-07-30
2724027,2015-08-02
2724027,2015-08-15
2724027,2015-08-24
2724027,2015-09-21
2724027,2016-01-25
2724027,2016-03-29
2724027,2016-04-10
2724027,2016-05-08
2724027,2016-07-06
2724027,2016-07-13
2724027,2016-07-21
2724027,2016-07-29
2724027,2016-08-05
2724027,2017-07-01
2724027,2017-07-05
2724027,2017-07-29
2724027,2017-10-22
2724027,2018-01-07
2724027,2018-05-13
2724027,2018-07-09
2724027,2018-07-15
2724027,2018-07-22
2724027,2018-07-27
2724027,2018-08-04
2725075,2015-08-30
2725075,2015-09-04
2725075,2015-09-13
2725075,2015-09-21
2725075,2015-09-27
2725075,2015-11-01
2725075,2015-11-22
2725075,2015-12-13
2725075,2016-01-03
2725075,2016-02-07
2725075,2016-02-28
2725075,2016-04-04
2725075,2016-04-10
2725075,2016-05-06
2725075,2016-05-15
2725075,2016-07-03
2725075,2016-08-16
2725075,2016-09-13
2725075,2017-12-29
2725075,2019-06-17
2727559,2014-07-15
2727559,2014-12-01
2727559,2015-06-02
2734398,2014-04-27
2734398,2014-05-19
2734398,2014-05-31
2734398,2014-06-17
2734398,2014-10-20
2734398,2014-11-11
2734398,2014-11-17
2734398,2015-02-12
2734398,2015-05-19
2734398,2015-08-10
2734398,2016-01-25
2734398,2016-02-16
2734398,2016-03-30
2734398,2016-10-22
2734398,2016-12-04
2734398,2017-05-01
2734398,2019-10-16
2734398,2019-10-20
2734398,2019-11-03
2736658,2014-08-27
2736658,2015-05-04
2736658,2015-05-24
2736658,2015-06-04
2736658,2015-08-07
2736658,2015-08-12
2736658,2015-08-16
2736658,2015-08-21
2736658,2015-08-30
2736658,2015-09-07
2736658,2015-09-28
2736658,2016-05-15
2736658,2016-08-11
2736658,2017-04-15
2736658,2017-06-13
2736658,2017-08-19
2736658,2018-04-09
2736658,2018-04-29
2736658,2018-07-02
2736658,2018-09-04
2736658,2019-04-20
2736658,2019-05-19
2736658,2019-06-27
2736658,2019-07-05
2736658,2019-07-21
2736658,2019-08-11
2737071,2014-07-07
2737071,2014-07-19
2737071,2015-05-04
2737071,2016-05-08
2737071,2016-05-15
2737071,2016-06-19
2737071,2016-07-12
2737071,2016-08-01
2737071,2016-11-19
2737071,2017-01-22
2737071,2017-06-05
2737071,2017-08-02
2737071,2018-03-25
2737071,2018-05-21
2737071,2018-07-16
2737071,2018-07-26
2737071,2018-10-31
2737071,2019-01-06
2737071,2019-03-25
2737071,2019-04-17
2737071,2019-04-22
2737071,2019-06-10
2737071,2019-10-16
2737071,2019-10-20
2737071,2020-01-04
2737071,2020-07-16
2737071,2020-07-25
2737563,2014-07-07
2737563,2014-07-17
2737563,2015-04-26
2737563,2016-08-05
2737563,2017-07-17
2737563,2018-01-02
2737563,2018-01-06
2737563,2018-07-21
2737563,2018-07-26
2737563,2018-07-30
2737563,2018-08-04
2737563,2018-10-18
2737563,2019-07-15
2745745,2014-05-06
2745745,2014-08-03
2745745,2015-08-03
2745745,2015-08-25
2745745,2015-12-14
2745745,2016-04-04
2745745,2016-05-02
2745745,2016-05-25
2745745,2016-05-29
2745745,2016-06-03
2745745,2016-06-07
2745745,2016-06-15
2745745,2016-07-20
2745745,2016-08-03
2745745,2016-08-12
2745745,2016-08-22
2745745,2016-09-19
2745745,2016-10-12
2745745,2017-04-29
2745745,2017-05-14
2745745,2017-06-04
2745745,2017-07-25
2745745,2017-07-31
2745745,2017-08-07
2745745,2017-08-22
2745745,2017-09-05
2745745,2017-09-18
2745745,2017-10-24
2745745,2017-12-31
2745745,2018-02-04
2745745,2018-03-11
2745745,2018-04-02
2745745,2018-04-09
2745745,2018-04-17
2745745,2018-04-27
2745745,2018-05-12
2745745,2018-06-03
2745745,2018-08-07
2745745,2018-08-12
2745745,2019-06-02
2745745,2019-06-21
2745745,2019-07-17
2746743,2016-10-11
2746743,2019-07-31
2746743,2019-08-03
2746743,2020-01-04
2746743,2020-01-28
2746743,2020-02-13
2746743,2020-08-15
2746743,2020-08-20
2746743,2020-09-05
2765999,2015-10-29
2765999,2016-01-17
2765999,2016-08-23
2765999,2016-09-09
2765999,2016-09-14
2765999,2016-09-29
2765999,2016-10-27
2765999,2016-11-19
2765999,2017-01-02
2765999,2017-01-15
2765999,2017-03-02
2765999,2017-03-05
2765999,2017-04-05
2765999,2017-04-13
2765999,2017-04-17
2765999,2017-05-22
2765999,2017-06-05
2765999,2017-06-09
2765999,2017-06-12
2765999,2017-06-17
2765999,2017-06-30
2765999,2017-07-10
2765999,2017-07-21
2765999,2017-07-26
2765999,2017-08-01
2765999,2017-08-12
2765999,2017-08-18
2765999,2017-09-12
2765999,2017-09-19
2765999,2017-10-29
2765999,2017-11-25
2765999,2017-12-04
2765999,2018-01-02
2765999,2018-01-22
2765999,2018-03-15
2765999,2018-03-17
2765999,2018-03-31
2765999,2018-04-09
2765999,2018-04-22
2765999,2018-05-12
2765999,2018-05-16
2765999,2018-05-20
2765999,2018-05-28
2765999,2018-06-10
2765999,2018-06-14
2765999,2018-06-25
2765999,2018-07-04
2765999,2018-07-13
2765999,2018-07-16
2765999,2018-07-20
2765999,2018-08-03
2765999,2018-08-06
2765999,2018-08-30
2765999,2018-09-09
2765999,2018-12-10
2765999,2019-01-02
2765999,2019-04-27
2765999,2019-05-03
2765999,2019-05-08
2765999,2019-05-21
2765999,2019-06-10
2765999,2019-06-21
2765999,2019-07-08
2765999,2019-07-29
2765999,2019-08-21
2765999,2019-08-24
2765999,2019-09-15
2765999,2019-09-19
2765999,2020-01-02
2765999,2020-08-29
2765999,2020-09-16
2766765,2014-05-08
2766765,2014-05-11
2766765,2014-06-08
2766765,2014-06-20
2766765,2014-07-04
2766765,2014-07-28
2766765,2014-08-25
2766765,2014-08-29
2766765,2014-09-04
2766765,2014-09-21
2766765,2014-10-07
2766765,2015-04-04
2766765,2015-04-22
2766765,2015-06-06
2766765,2015-06-23
2766765,2015-07-20
2766765,2015-07-31
2766765,2016-04-05
2766765,2016-04-17
2766765,2016-04-27
2766765,2016-04-29
2766765,2016-05-16
2766765,2016-06-06
2766765,2016-06-09
2766765,2016-11-25
2766765,2017-03-01
2766765,2017-03-20
2766765,2017-04-09
2766765,2017-04-16
2766765,2017-04-30
2766765,2017-05-09
2766765,2017-06-25
2766765,2017-07-28
2766765,2017-08-02
2766765,2017-08-23
2766765,2017-09-01
2766765,2017-09-08
2766765,2017-09-10
2766765,2017-09-18
2766765,2017-12-10
2766765,2017-12-21
2766765,2018-01-21
2766765,2018-02-18
2766765,2018-03-31
2766765,2018-04-15
2766765,2018-04-23
2766765,2018-04-28
2766765,2018-05-01
2766765,2018-05-05
2766765,2018-05-20
2766765,2018-05-26
2766765,2018-05-30
2766765,2018-06-06
2766765,2018-06-08
2766765,2018-06-10
2766765,2018-06-15
2766765,2018-06-24
2766765,2018-08-11
2766765,2018-08-19
2766765,2018-09-30
2766765,2018-11-28
2766765,2018-12-16
2766765,2018-12-30
2766765,2019-01-04
2766765,2019-01-18
2766765,2019-01-20
2766765,2019-01-30
2766765,2019-03-03
2766765,2019-03-15
2766765,2019-03-17
2766765,2019-04-21
2766765,2019-04-28
2766765,2019-05-10
2766765,2019-05-19
2766765,2019-06-08
2766765,2019-06-24
2766765,2019-06-29
2766765,2019-07-15
2766765,2019-07-22
2766765,2019-07-26
2766765,2019-08-11
2766765,2019-08-22
2766765,2019-08-26
2766765,2019-09-08
2766765,2019-09-19
2766765,2019-09-22
2766765,2019-11-03
2766765,2019-11-18
2766765,2020-01-01
2766765,2020-07-20
2766765,2020-08-01
2766765,2020-08-08
2766765,2020-11-01
2774125,2014-05-13
2774125,2014-05-26
2774125,2014-07-28
2774125,2015-05-17
2774125,2015-08-19
2774125,2015-09-05
2774125,2015-09-09
2774125,2015-09-12
