latitude,longitude,x,y,distance from center,rents,number of rents
55.7019044195236,12.54577251173594,5300473.4627688285,1812577.1864576992,4938.623289946289,"[391758, 645364, 3106643, 3166000, 12151222, 15580934, 15945821, 15966668, 17853510, 18402227, 18609231, 20030652, 22711468, 22992920, 23536468, 24152871, 24503591, 25900036, 28065407, 29412484, 32349322, 35175153, 36047758, 38116076, 41171310, 41336163, 41553844, 42066210, 42634771, 42932537, 45436165, 45981233]",32
55.706082218706875,12.54500220667443,5301073.4627688285,1812577.1864576992,5458.021619598067,"[19572161, 21209564, 24623958, 33625967, 34475833, 42308232]",6
55.710259740642876,12.544231882307555,5301673.4627688285,1812577.1864576992,5992.4953066314465,[0],0
55.637792004244886,12.561267715812164,5291173.4627688285,1813096.80169997,5507.267925205705,[0],0
55.64197411558542,12.560497487182571,5291773.4627688285,1813096.80169997,4956.813492557447,[0],0
55.646155949710106,12.559727238971881,5292373.4627688285,1813096.80169997,4419.27595879682,[0],0
55.6503375066159,12.558956971197604,5292973.4627688285,1813096.80169997,3899.9999999999427,[46956277],1
55.654518786299704,12.558186683877283,5293573.4627688285,1813096.80169997,3407.3450074800985,[38273066],1
55.65869978875848,12.557416377028439,5294173.4627688285,1813096.80169997,2954.6573405387558,"[1503710, 7477692, 13010481, 25371377, 44114898]",5
55.66288051398917,12.556646050668586,5294773.4627688285,1813096.80169997,2563.2011235951722,"[15003250, 18911800, 29336236, 43752298]",4
55.667060961988746,12.555875704815248,5295373.4627688285,1813096.80169997,2264.9503305811263,"[31094, 202142, 250201, 649303, 688519, 888226, 911531, 1028697, 2314843, 2350723, 2597980, 2678037, 2855810, 3155071, 3459324, 3730082, 4373418, 4398698, 4824478, 6830720, 6907854, 9127577, 10739353, 12480638, 12956964, 13638297, 14297137, 14794890, 14938241, 15205053, 15278912, 16700387, 16819148, 16883484, 17513955, 18503877, 18785953, 19329996, 19407228, 21299900, 21963885, 22157355, 23509625, 24040161, 24573443, 25303907, 25411195, 25510862, 26511926, 31164731, 31914123, 32172785, 33520155, 33874452, 35347157, 36330387, 37319675, 38403478, 38997856, 39377062, 39792080, 39938002, 40269366, 40536680, 41007136, 41543373, 42097034, 43662001, 43751820, 44118558, 44564750, 47494005]",72
55.671241132754155,12.555105339485939,5295973.4627688285,1813096.80169997,2099.9999999998936,"[29118, 130130, 999882, 1297508, 1801840, 1943920, 2505649, 2948879, 3366820, 3375686, 3475782, 3485490, 3520400, 3671390, 4446336, 4446663, 4737250, 5159260, 5234894, 5266224, 5450412, 5756626, 6571951, 6818148, 7056969, 7497812, 7550974, 7561549, 7820320, 12992715, 13453412, 13691193, 15448900, 16190450, 17992485, 18731303, 18787224, 18830811, 18992553, 19108061, 19236980, 20218238, 21260919, 21270480, 23225839, 25966800, 27890250, 28578399, 30806451, 30855113, 31524304, 32581583, 32812051, 32930209, 35346876, 35609886, 35932165, 36649614, 39027244, 41058761, 41530690, 41718599, 41880234, 41942781, 42810308, 43077988, 43572727, 43695044, 43903071, 44096391, 46740039]",71
55.67542102628235,12.554334954698176,5296573.4627688285,1813096.80169997,2099.9999999998936,"[231411, 1384179, 2011975, 3630772, 5049214, 6531189, 7993118, 11004380, 13230542, 17034694, 17956670, 19381771, 19886326, 20144685, 26742960, 26743431, 30051268, 30851376, 32715426, 39018592, 41306400, 42146420, 42165887, 45295534]",24
55.679600642570335,12.553564550469462,5297173.4627688285,1813096.80169997,2264.9503305811263,"[540387, 1344750, 1799889, 2155140, 10143783, 13097416, 13594596, 18710219, 19095716, 23971635, 29627999, 29697669, 34139356, 34851610, 41715259, 43374112, 43465789, 43636673]",18
55.683779981615075,12.552794126817307,5297773.4627688285,1813096.80169997,2563.2011235951722,"[363722, 598916, 856706, 907655, 1066680, 1221836, 1238231, 1238636, 2342778, 3459974, 4427900, 5004683, 5200585, 6367212, 6762583, 6822153, 8351895, 11478428, 12464542, 16316208, 17549754, 18201697, 23353534, 26563989, 27461908, 34524164, 34880113, 37249204, 38640307, 40851876, 41831314, 42324250, 45130854]",33
55.68795904341356,12.552023683759217,5298373.4627688285,1813096.80169997,2954.6573405387558,"[1134831, 1948256, 2001411, 2364555, 4595358, 6300770, 13637507, 15637782, 16034041, 16385164, 22627132, 24010663, 26529192, 31848826, 32948995, 33652893, 36093363, 36765504, 43714271, 46622528]",20
55.692137827962775,12.551253221312697,5298973.4627688285,1813096.80169997,3407.3450074800985,"[339321, 867964, 1234017, 1304215, 3400549, 4756543, 4965011, 10371860, 10649679, 19220014, 24903138, 26140937, 33519645, 37003311, 37138154, 38057165, 38125918, 38870418, 43745865, 43906122, 44133031, 44223898, 45307759, 46577066, 48115404]",25
55.69631633525974,12.55048273949524,5299573.4627688285,1813096.80169997,3899.9999999999427,"[161208, 1723018, 1790508, 1792459, 3902194, 4322701, 7618618, 7779049, 8769969, 11394770, 11415768, 15127098, 16697537, 19189418, 19833741, 22406518, 23098640, 24503285, 24851178, 25200916, 27460528, 32361468, 32413590, 33234294, 33553638, 36069992, 38131331, 39283256, 39311228, 39640990, 40574568, 40814966, 42909683, 43859236, 46829068]",35
55.70049456530144,12.549712238324348,5300173.4627688285,1813096.80169997,4419.27595879682,"[1519172, 2641476, 3906599, 4299510, 4514437, 4646723, 4716241, 6740035, 8219931, 9056448, 9986118, 10378696, 10795532, 15674843, 18789829, 19245707, 21026145, 22845924, 24372373, 24589472, 25995911, 27994891, 29735687, 32277039, 33513021, 35296316, 35665609, 35859270, 36091412, 36192142, 36620572, 37454144, 38633774, 38791199, 38814372, 39164730, 39248018, 39248625, 39249520, 41698909, 42091992, 42526953, 43173888, 43838829, 45999927, 46795100, 48250217]",47
55.70467251808489,12.548941717817518,5300773.4627688285,1813096.80169997,4956.813492557447,"[1711798, 3880972, 7032323, 7838760, 8709001, 10800066, 11722501, 13834054, 15323424, 15580309, 15878881, 16157303, 18494682, 18687768, 21824573, 28803714, 39080999, 40746576, 41187574, 43258252, 44548197, 47469144, 47799406]",23
55.70885019360712,12.548171177992234,5301373.4627688285,1813096.80169997,5507.267925205705,"[36713014, 39161438]",2
55.636379967735145,12.565210855733676,5290873.4627688285,1813616.4169422407,5620.498198558504,[0],0
55.64056223290197,12.564440411860978,5291473.4627688285,1813616.4169422407,5046.781152378156,[0],0
55.64474422083901,12.563669948393988,5292073.4627688285,1813616.4169422407,4479.955356920355,[0],0
55.6489259315432,12.562899465350242,5292673.4627688285,1813616.4169422407,3923.009049186528,[0],0
55.65310736501147,12.562128962747265,5293273.4627688285,1813616.4169422407,3380.8283008753024,"[6567611, 18243459]",2
55.657288521240766,12.561358440602598,5293873.4627688285,1813616.4169422407,2861.81760425073,"[16865698, 20871856, 22384360, 24155488, 27409462, 28618851, 33108071, 34631114, 36518206, 38990635, 39172951, 43870002, 44152310, 46207812, 46655994]",15
55.661469400228036,12.560587898933763,5294473.4627688285,1813616.4169422407,2381.1761799580026,"[1220771, 7128393, 13527804, 14712258, 35181034, 38948313, 39185314, 39350597, 40867588, 44299534]",10
55.665650001970235,12.559817337758286,5295073.4627688285,1813616.4169422407,1967.2315572904442,[0],0
55.66983032646433,12.559046757093691,5295673.4627688285,1813616.4169422407,1670.3293088488228,"[334127, 543075, 732371, 1263909, 2442579, 3629177, 5831344, 5929316, 6311369, 6422409, 7298548, 7728420, 11301096, 12358255, 12850511, 13842517, 16169322, 16358980, 16903903, 18719656, 19290972, 19361356, 25030207, 26765657, 28124718, 28406503, 34048223, 34608263, 35643693, 36346646, 36862943, 38395391, 39075905, 39172137, 39334851, 40397469, 40480787, 41674070, 42862551, 44228718, 45626750]",41
55.674010373707276,12.55827615695749,5296273.4627688285,1813616.4169422407,1558.8457268117927,"[175283, 497490, 1326743, 1339937, 1873966, 2885879, 2987082, 4554561, 5681780, 5733631, 6997442, 8630011, 9963567, 10324575, 10823745, 13008194, 13233701, 13491351, 19372479, 19696557, 19753786, 22111789, 22224337, 25200892, 25860958, 31591948, 34956410, 36344745, 38634402, 39313935, 39597735, 39765144, 40666140, 44006244, 44117394, 44274597, 44543678, 46837692]",38
55.67819014369605,12.55750553736721,5296873.4627688285,1813616.4169422407,1670.3293088488228,"[707226, 1008940, 1463108, 9587820, 19291039, 27748405, 36254169]",7
55.682369636427644,12.556734898340355,5297473.4627688285,1813616.4169422407,1967.2315572904442,"[282293, 1092248, 2487940, 2986640, 4385902, 6989955, 7814433, 9006017, 13392209, 18506210, 25652864, 26242490, 26742713, 28666562, 34310570, 35564885, 41837520]",17
55.68654885189902,12.555964239894449,5298073.4627688285,1813616.4169422407,2381.1761799580026,"[667946, 876975, 884244, 1122354, 1158157, 1301296, 1917889, 2137836, 2463144, 2965271, 4002188, 4039449, 4798431, 5706383, 5964890, 7557433, 8600813, 9766748, 13935230, 13954987, 19604155, 19819086, 20382007, 25669403, 26289522, 26459399, 28129557, 31892922, 32392198, 33596439, 34038364, 35765569, 38951625, 40721814, 43617047, 44145239, 44184884, 44201034, 45666896, 45887086, 48098861]",41
55.690727790107196,12.555193562046982,5298673.4627688285,1813616.4169422407,2861.81760425073,"[318437, 668996, 1528981, 2434100, 2506318, 2635073, 2865297, 3033660, 3187203, 4172139, 5023485, 5148250, 6164303, 6405270, 8477448, 9395101, 13888800, 14445614, 15108428, 15226684, 16761832, 16907209, 19257383, 19417895, 21386705, 21437629, 21437954, 21437961, 21780246, 22604640, 23178069, 25885180, 26274139, 27629141, 28264845, 28583620, 28637287, 29621032, 30177135, 31401376, 32061224, 32434919, 33382190, 35872207, 36087280, 36906642, 38569784, 40666680, 41972893, 43417982, 43823508, 44301379, 44551125, 44981100]",54
55.69490645104916,12.554422864815477,5299273.4627688285,1813616.4169422407,3380.8283008753024,"[1094338, 1133090, 1346411, 2435347, 3444290, 3464323, 3790447, 4220176, 4732172, 4943667, 5533358, 5579176, 5590309, 5727206, 6097098, 6309403, 7650909, 9728978, 11724273, 12215448, 14955033, 15014500, 19608662, 20499986, 22941791, 22976134, 25116979, 26521263, 26549071, 28213091, 29090270, 30466129, 35091525, 35623586, 36752652, 40715479, 40832797, 43772140, 44186712, 44636919, 45054023]",41
55.699084834721916,12.55365214821743,5299873.4627688285,1813616.4169422407,3923.009049186528,"[663246, 946970, 2113136, 5089082, 5455826, 7490362, 12372932, 12786562, 13598618, 13644626, 15439738, 15614166, 15645653, 16195692, 18204389, 20549028, 21638525, 22579998, 22757998, 24627608, 26495450, 26743407, 29500978, 29608074, 30284094, 30466115, 33553083, 34240770, 34440923, 36022908, 37203530, 37825808, 45199298, 46213675, 47845106, 48212012]",36
55.70326294112247,12.552881412270347,5300473.4627688285,1813616.4169422407,4479.955356920355,"[65902, 3388725, 15810133, 16115428, 18701063, 34186606, 34835494, 40833835, 42482643, 44016665, 44309628]",11
55.70744077024785,12.552110656991722,5301073.4627688285,1813616.4169422407,5046.781152378156,"[3092028, 3733082, 17113013, 23490217, 24615091, 26742945, 33241228, 39016252, 39182079, 42043328, 44399089, 45341927, 46325686, 46441630]",14
55.71161832209507,12.55133988239905,5301673.4627688285,1813616.4169422407,5620.498198558504,"[33946793, 45445594]",2
55.63496805461034,12.569154178871509,5290573.4627688285,1814136.0321845112,5793.96237474838,[0],0
55.63915047362048,12.568383519760847,5291173.4627688285,1814136.0321845112,5204.805471869231,[0],0
55.64333261538688,12.567612841042694,5291773.4627688285,1814136.0321845112,4618.4412955021835,[0],0
55.647514479906484,12.5668421427346,5292373.4627688285,1814136.0321845112,4036.0872141220993,[0],0
55.651696067176225,12.566071424854105,5292973.4627688285,1814136.0321845112,3459.768778401223,"[12950999, 14268783, 17960274, 25969113, 27648321, 30557487, 35564580, 46101871]",8
55.65587737719305,12.565300687418738,5293573.4627688285,1814136.0321845112,2893.0952282978674,"[11539508, 18410077, 19117762, 22548341, 23269473, 23535445, 32787061, 35955966, 39505269, 39810218, 42673858, 43353113, 43648169, 43993380, 44101502, 44404621]",16
55.66005840995388,12.564529930446035,5294173.4627688285,1814136.0321845112,2343.0749027719726,"[764213, 26187336, 29496854, 29533683, 41074059, 46397463, 48139393]",7
55.664239165455704,12.56375915395353,5294773.4627688285,1814136.0321845112,1824.8287590894354,[0],0
55.668419643695465,12.562988357958755,5295373.4627688285,1814136.0321845112,1374.7727084867115,"[568346, 1283976, 2587820, 3525309, 5867469, 9832836, 13178343, 24884896, 34703596]",9
55.67259984467012,12.562217542479223,5295973.4627688285,1814136.0321845112,1081.6653826391453,"[526909, 1353436, 3450655, 4302210, 6052210, 6221130, 6552818, 6991105, 8717796, 9917056, 12313611, 15769587, 17627452, 17733435, 18152011, 19152395, 22872889, 23970068, 24815672, 25052037, 25200890, 25677605, 25999293, 26178757, 29556353, 33060449, 33616383, 34007615, 38061242, 38888728, 40229993, 41944231, 41944245, 41944257, 41944271, 41944282, 41944294, 41944308, 42092544, 42797368, 45944611, 45944767]",42
55.67677976837666,12.561446707532475,5296573.4627688285,1814136.0321845112,1081.6653826391453,"[29085636, 31559772, 39768534, 42401121, 44348286, 44348973, 45216157, 45372958, 45476625]",9
55.68095941481206,12.560675853136019,5297173.4627688285,1814136.0321845112,1374.7727084867115,"[6175735, 6269509, 6315899, 6586974, 18739880, 23665966, 24797705, 26928875, 27000498, 27829535, 35020761, 41568888, 43083617, 43887126, 45129905]",15
55.6851387839733,12.55990497930737,5297773.4627688285,1814136.0321845112,1824.8287590894354,"[709460, 813233, 2271817, 2589687, 4463203, 6230076, 6251488, 6279151, 7114268, 8401956, 8959995, 10872268, 11236029, 13693025, 14410495, 14778530, 15141459, 15261726, 17470233, 17931093, 19784424, 20439341, 20967928, 21744160, 26743691, 27057533, 27516060, 34348895, 34668853, 35332389, 35464500, 37274772, 38150038, 38929206, 41195001, 42168109, 42665508, 43748977, 45503522]",39
55.68931787585738,12.559134086064054,5298373.4627688285,1814136.0321845112,2343.0749027719726,"[441719, 454605, 753661, 1117505, 1234625, 1251786, 1294713, 2271424, 2734398, 3488922, 3574378, 3647502, 4268958, 4300944, 6137226, 6283572, 6728301, 6970058, 7705077, 7805611, 8799607, 11408655, 11988168, 12984776, 13556164, 14685600, 14811693, 15358851, 16657173, 17217925, 17468853, 17524341, 18630811, 18995258, 19097128, 19321943, 19627118, 20371877, 21139874, 21500371, 23811209, 24217637, 25342284, 26542406, 27130178, 27185120, 27576813, 28534238, 30315326, 30394007, 31705659, 32626000, 32681005, 33280239, 33897417, 33978089, 34006252, 34648591, 35148080, 35248913, 36226232, 36593975, 36758981, 36996898, 37239341, 37281770, 38442556, 38660664, 44410485, 44421205, 44564296, 45233774, 45428326, 45701022]",74
55.69349669046128,12.55836317342358,5298973.4627688285,1814136.0321845112,2893.0952282978674,"[1033676, 1182803, 1308255, 2924748, 3276048, 3463474, 5715807, 11289610, 12469361, 14627745, 16239393, 16917965, 18382808, 18780484, 19779262, 21846011, 22236748, 22605343, 23965468, 28189713, 28972235, 31071882, 31799377, 33191557, 34977624, 35731713, 36257338, 37178859, 38906534, 40091682, 42016948, 42489238, 45633936, 45718641, 47765356, 48295173]",36
55.697675227782035,12.557592241403455,5299573.4627688285,1814136.0321845112,3459.768778401223,"[7061514, 18628572, 26465589, 27892408, 34916809, 36787685, 36871686, 39863679, 48099546]",9
55.701853487816635,12.556821290021185,5300173.4627688285,1814136.0321845112,4036.0872141220993,"[3785919, 15307935, 19545059, 19651670, 26742736, 29331048, 44489486]",7
55.706031470562095,12.55605031929428,5300773.4627688285,1814136.0321845112,4618.4412955021835,"[239705, 804534, 3264005, 13274718, 39912522, 43609151, 43892514, 46427913, 48205791]",9
55.71020917601545,12.555279329240243,5301373.4627688285,1814136.0321845112,5204.805471869231,"[410215, 14799953, 31328298, 36023931, 40471422]",5
55.714386604173725,12.554508319876565,5301973.4627688285,1814136.0321845112,5793.96237474838,[0],0
55.63773883773787,12.572326810870418,5290873.4627688285,1814655.647426782,5424.942396007524,[0],0
55.64192113335066,12.571555916906245,5291473.4627688285,1814655.647426782,4828.043081829309,[0],0
55.64610315170269,12.570785003338944,5292073.4627688285,1814655.647426782,4232.020793899747,[0],0
55.650284892790914,12.570014070186044,5292673.4627688285,1814655.647426782,3637.306695894622,[0],0
55.65446635661225,12.569243117465103,5293273.4627688285,1814655.647426782,3044.6674695276415,"[17746599, 19453280, 23291437, 29554689, 29590492, 30148158, 40856675, 41384168, 41827034, 43966537]",10
55.65864754316365,12.568472145193654,5293873.4627688285,1814655.647426782,2455.6058315617047,"[8853796, 9084874, 12486547, 17740723, 21978139, 22678021, 23975040, 25538415, 25668089, 28381467, 29599693, 30032895, 30730890, 31327171, 31662306, 33552904, 33601098, 35285450, 38210484, 38373991, 41079682, 41764565, 41827395, 42588120, 43795836, 43993159, 45448789]",27
55.66282845244208,12.567701153389235,5294473.4627688285,1814655.647426782,1873.4993995194798,"[15045949, 28955402]",2
55.667009084444494,12.566930142069388,5295073.4627688285,1814655.647426782,1307.6696830621452,[0],0
55.671189439167854,12.566159111251634,5295673.4627688285,1814655.647426782,793.7253933192835,"[5602444, 16255436, 16788622, 20883405, 21443084, 25521361, 48313347]",7
55.67536951660913,12.565388060953511,5296273.4627688285,1814655.647426782,519.61524227052,"[917359, 19398977, 35833991, 36514424, 38874446, 46325896]",6
55.679549316765325,12.564616991192544,5296873.4627688285,1814655.647426782,793.7253933192835,"[2360896, 2622531, 2715130, 3545890, 6118268, 14438920, 15056326, 16638369, 20927916, 21187566, 26914503, 34866178, 35418072, 39578816, 44122550, 44347290, 45515321]",17
55.683728839633375,12.563845901986257,5297473.4627688285,1814655.647426782,1307.6696830621452,"[118649, 268089, 313003, 566525, 933497, 1085596, 1291702, 2403754, 2917206, 3253457, 3592268, 4295059, 4318510, 4365292, 4647871, 5438156, 6815724, 6875821, 7385075, 7675836, 8166111, 8585592, 8590161, 10101092, 13248111, 13259358, 13537228, 13588507, 13694896, 14105462, 15191908, 15732251, 16415632, 16959372, 17327161, 17675329, 18004060, 18081344, 19690627, 22404234, 23099769, 23461373, 23908727, 26742944, 30037750, 30733022, 32353186, 32581639, 34680118, 35217811, 36100639, 36339863, 36342881, 36383307, 36402287, 36686071, 37414095, 37958657, 38019938, 40050253, 40533698, 42108687, 42776134, 42776653, 44108706, 45398035]",66
55.68790808521032,12.56307479335217,5298073.4627688285,1814655.647426782,1873.4993995194798,"[719512, 895117, 1218328, 2024710, 3150824, 3672245, 4611859, 6874641, 7729190, 8023598, 8234458, 8432241, 9536683, 12335547, 12500421, 12515003, 12788709, 13704942, 15839859, 15981482, 16293515, 17049589, 21994113, 22453622, 23266215, 23653908, 25443158, 25501455, 26289277, 26723459, 26742700, 29176044, 29757787, 32037562, 33286438, 34436809, 34826202, 35983677, 36299863, 39000504, 43263490, 44147018]",42
55.69208705349314,12.562303665307804,5298673.4627688285,1814655.647426782,2455.6058315617047,"[194022, 240802, 709859, 1033496, 1173872, 1398387, 4010869, 5239915, 5505649, 5691457, 6189075, 7508709, 8795070, 9025695, 10692118, 11180006, 15748960, 17460663, 19779288, 20675921, 21330021, 22936109, 26325728, 27125140, 27633129, 27865015, 28116504, 28945895, 30786602, 39961718, 41946117, 42154984, 43431333, 44072306, 44159790, 44501416, 45171589, 48208995]",38
55.69626574447882,12.561532517870678,5299273.4627688285,1814655.647426782,3044.6674695276415,"[4113925, 26054244]",2
55.7004441581644,12.560761351058298,5299873.4627688285,1814655.647426782,3637.306695894622,[0],0
55.70462229454689,12.55999016488818,5300473.4627688285,1814655.647426782,4232.020793899747,"[1277374, 3385415, 7798925, 8463755, 25595163, 37711751, 46082682, 46256861]",8
55.70880015362329,12.559218959377835,5301073.4627688285,1814655.647426782,4828.043081829309,"[1112733, 1709944, 3144558, 14890789, 17088045, 17215414, 20168678, 20816740, 27008392, 27340022, 30172275, 32834314, 36301695, 38253431, 38456306, 47305479]",16
55.71297773539065,12.558447734544764,5301673.4627688285,1814655.647426782,5424.942396007524,"[1655654, 6103048, 8199047, 8868624, 9378415, 13538078, 16409926, 17364608, 23738923, 26591688, 35704193, 36373088, 40396919, 42229728, 43224854]",15
55.63632732525106,12.576270285177939,5290573.4627688285,1815175.2626690525,5700.0,"[4821181, 29647552, 29854096, 30160025, 40588009, 45648253]",6
55.640509774727256,12.575499175972888,5291173.4627688285,1815175.2626690525,5100.0,[18892153],1
55.64469194692875,12.574728047151499,5291773.4627688285,1815175.2626690525,4500.0,[0],0
55.64887384185246,12.573956898731334,5292373.4627688285,1815175.2626690525,3900.0,[0],0
55.653055459495334,12.573185730729945,5292973.4627688285,1815175.2626690525,3300.0,[0],0
55.657236799854324,12.572414543164868,5293573.4627688285,1815175.2626690525,2700.0,[17952730],1
55.661417862926356,12.571643336053654,5294173.4627688285,1815175.2626690525,2100.0,"[1620799, 1621001, 2884072, 5256387, 11123362, 13556010, 16268421, 17948420, 19688548, 24332357, 24388087, 26742737, 26743164, 26843560, 30412373, 30948012, 38516061, 41676117, 42657173, 43817537, 43907644, 46698479, 47739332]",23
55.665598648708425,12.57087210941384,5294773.4627688285,1815175.2626690525,1500.0,[0],0
55.66977915719747,12.57010086326297,5295373.4627688285,1815175.2626690525,900.0,"[9340419, 16802243, 17581677, 30174695, 31020275, 32950026, 42836619]",7
55.673959388390465,12.569329597618584,5295973.4627688285,1815175.2626690525,300.0,"[4298831, 8927403, 12807843, 28204455, 33929320, 36650443, 37493222, 39465549, 41520470, 43632871]",10
55.6781393422844,12.568558312498197,5296573.4627688285,1815175.2626690525,300.0,"[521284, 1714518, 2713104, 2805884, 2915555, 4193537, 6330772, 8437007, 10188373, 10714307, 10903162, 12116943, 12707426, 13188453, 13907755, 13914137, 14569717, 15283383, 15494357, 15758090, 17682095, 18315395, 21985687, 22530215, 25273227, 26528828, 26742707, 26742961, 29822323, 29824107, 29825920, 30813747, 31144301, 31356642, 31564972, 31927897, 31953531, 32136599, 32136917, 32137146, 32137332, 33678731, 34891714, 35071143, 35571658, 36107010, 36226614, 36299302, 36576621, 36830946, 37803864, 38447020, 38885256, 39818079, 40908302, 42091749, 42300515, 42300516, 43078527, 43273964, 44518440, 45246829, 45340237, 47019988]",64
55.68231901887626,12.567787007919364,5297173.4627688285,1815175.2626690525,900.0,"[78381, 1005766, 1390151, 2082645, 4381572, 5459872, 7633989, 8415681, 8573371, 8959135, 9003537, 12205077, 12614938, 14461471, 18667618, 21183454, 21289602, 21433657, 24105379, 26742957, 29207512, 35609739, 35903812, 36086300, 36350618, 41225930, 41403459, 43577342, 44262680]",29
55.686498418163026,12.567015683899593,5297773.4627688285,1815175.2626690525,1500.0,"[37159, 836255, 1083039, 1098484, 1127193, 1806840, 1834010, 2813342, 5361544, 6549452, 6850167, 6906011, 7744999, 8963430, 12301681, 13845396, 14144717, 14270352, 16142878, 17309537, 20172799, 21079009, 23450033, 23495723, 23707263, 26111613, 26742972, 26743427, 27152457, 28252722, 28624874, 29810083, 31214651, 31592094, 31703971, 32599868, 32754409, 32931079, 35858001, 36385107, 40702071, 42554637, 42580840, 42634248, 44231951, 44421789, 45792788]",47
55.69067754014171,12.56624434045642,5298373.4627688285,1815175.2626690525,2100.0,"[119322, 576523, 700271, 882992, 2258264, 3331881, 3684212, 3846928, 5585454, 5843542, 11668970, 11887667, 17336616, 19947895, 23440887, 24075058, 25955604, 26793385, 28624200, 28774458, 30562675, 34355292, 35983989, 35984269, 38973874, 40692849, 40728096, 41347719]",28
55.694856384809285,12.565472977607364,5298973.4627688285,1815175.2626690525,2700.0,"[20150343, 20708013, 46980754]",3
55.6990349521628,12.56470159536995,5299573.4627688285,1815175.2626690525,3300.0,[0],0
55.70321324219923,12.563930193761689,5300173.4627688285,1815175.2626690525,3900.0,[0],0
55.70739125491563,12.563158772800103,5300773.4627688285,1815175.2626690525,4500.0,"[7107719, 20008517, 30029157, 33798381, 35737506, 36443962, 41317639]",7
55.711568990309026,12.562387332502697,5301373.4627688285,1815175.2626690525,5100.0,"[1407934, 1517453, 9779061, 11630042, 12160191, 13517345, 19936467, 25992506, 32439197, 36743389, 36861793, 42016036, 43983027, 44615618, 45309062]",15
55.71574644837643,12.561615872886982,5301973.4627688285,1815175.2626690525,5700.0,"[36718271, 38064833, 45309114]",3
55.63909853951364,12.579442618230857,5290873.4627688285,1815694.8779113232,5424.9423960075455,[0],0
55.643280865581616,12.578671274160524,5291473.4627688285,1815694.8779113232,4828.043081829334,[0],0
55.64746291435783,12.577899910478228,5292073.4627688285,1815694.8779113232,4232.020793899776,[0],0
55.65164468583926,12.577128527201511,5292673.4627688285,1815694.8779113232,3637.306695894655,[0],0
55.65582618002283,12.576357124347929,5293273.4627688285,1815694.8779113232,3044.667469527681,[1369531],1
55.66000739690548,12.575585701935035,5293873.4627688285,1815694.8779113232,2455.605831561754,[755122],1
55.66418833648419,12.574814259980377,5294473.4627688285,1815694.8779113232,1873.4993995195443,"[944950, 2134417, 5324458, 6486785, 12660793, 19237747, 22520974, 26036015, 35940791, 41490652, 42091328]",11
55.668368998755916,12.574042798501493,5295073.4627688285,1815694.8779113232,1307.6696830622377,[42870981],1
55.67254938371762,12.573271317515937,5295673.4627688285,1815694.8779113232,793.7253933194359,"[5717469, 5722692, 6258465, 7796194, 10756350, 20044754, 24385642, 24388600, 24388777, 32855980, 33191537, 37757800, 38144008, 38155056, 40944208, 43521041, 43584520, 43935272, 44351045, 45566861]",20
55.6767294913663,12.572499817041237,5296273.4627688285,1815694.8779113232,519.6152422707528,"[1803867, 2014951, 2123545, 2541416, 2795889, 6881244, 8185511, 9386199, 10581642, 12316074, 12827379, 14081595, 14664156, 15697358, 16130804, 16268290, 16890494, 17100815, 17955568, 18040509, 19304878, 19584936, 19772795, 19784043, 19784430, 19815492, 19818321, 20376992, 21844980, 22912241, 24084993, 24709160, 24815617, 24816694, 26316858, 28325833, 29111256, 29815952, 29825013, 32103933, 33485010, 33820750, 34108254, 34650876, 34860438, 35246135, 35246168, 35246214, 35246251, 35246435, 37707399, 38253541, 38480350, 41165535, 41988010, 41988355, 42300517, 42300518, 42300520, 42440630, 43933650, 43934121, 44006654, 44044124, 44070300, 45075447, 45504692, 45504895, 45566738, 45985605]",70
55.680909321698934,12.571728297094944,5296873.4627688285,1815694.8779113232,793.7253933194359,"[225323, 341822, 630747, 1557373, 2222260, 2452011, 3675397, 8947133, 9455327, 13105022, 13588979, 14010280, 20402568, 23492145, 26417304, 26742989, 26742995, 27860696, 29267363, 30078494, 30893029, 32102094, 33190777, 39070073, 39238024, 39997949, 40603374, 40604478, 40918743, 43091996, 43137258, 43846413, 43846834, 46018480]",34
55.6850888747125,12.570956757694583,5297473.4627688285,1815694.8779113232,1307.6696830622377,"[820869, 1149396, 1496270, 5232748, 6356392, 10677376, 14345471, 15475547, 19676256, 26629079, 27073945, 28062475, 32956730, 35759710, 37549559, 39463812, 42651249, 43555734]",18
55.689268150404,12.570185198857686,5298073.4627688285,1815694.8779113232,1873.4993995195443,"[503631, 986871, 1079829, 1435118, 2235936, 2616719, 2870048, 2922363, 3198821, 3348066, 6329794, 7077089, 10332346, 10858144, 13094404, 14173917, 16423119, 18435757, 19636843, 20793730, 21448135, 22146631, 25251445, 26089449, 33755544, 35560151, 41259645, 41573896, 45735446]",29
55.693447148770446,12.569413620601786,5298673.4627688285,1815694.8779113232,2455.605831561754,"[507911, 1668377, 2018301, 2592359, 9348202, 14210920, 15171552, 17138087, 24143396, 24987454, 32734261, 33160867, 38859216, 40372456, 41307688, 42377223, 43982285, 44678252, 45614725]",19
55.697625869808824,12.568642022944408,5299273.4627688285,1815694.8779113232,3044.667469527681,[0],0
55.70180431351618,12.567870405903077,5299873.4627688285,1815694.8779113232,3637.306695894655,[0],0
55.70598247988953,12.56709876949531,5300473.4627688285,1815694.8779113232,4232.020793899776,"[1130971, 14460394, 25481830, 26285957, 35631060, 42656576]",6
